43994293893,US,19,9,19,,FALSE,TRUE,FALSE,FALSE,0,476,69,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41374009181,US,11,1,93,,FALSE,FALSE,FALSE,FALSE,0,449,73,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39888852700,US,7,3,8,,FALSE,TRUE,FALSE,FALSE,0,527,23,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
41428673145,US,10,2,17,,FALSE,FALSE,FALSE,FALSE,0,508,27,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
40854357667,US,10,9,2,,FALSE,TRUE,FALSE,FALSE,0,551,45,2
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42168083467,US,11,10,77,,FALSE,TRUE,FALSE,FALSE,0,595,63,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43981879239,US,14,8,20,,FALSE,TRUE,FALSE,FALSE,0,530,89,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43997677452,US,7,2,37,,FALSE,TRUE,FALSE,FALSE,0,495,64,4
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
39309579730,US,8,7,126,,FALSE,FALSE,FALSE,FALSE,0,394,26,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
42303451315,US,14,12,44,,FALSE,TRUE,FALSE,FALSE,0,556,117,5
user_id,country_code,user_name_len,full_name_len,intro_len,external_url,is_joined_recently,is_private,is_verified,is_business_account,highlight_reel_count,following_count,followed_count,post_count
43803271971,US,13,2,11,,FALSE,TRUE,FALSE,FALSE,0,496,86,5
